0
0
0
0
0
9
243
438
459
451
505
489
510
517
541
637
837
1263
1798
1885
1547
1060
791
654
582
533
533
530
578
600
609
646
764
929
943
952
809
748
735
714
703
701
632
632
571
620
550
601
598
596
619
626
608
640
596
568
581
585
559
595
545
593
545
604
605
609
599
595
630
621
606
625
601
585
642
635
631
627
657
594
625
594
637
594
674
633
639
687
652
645
637
679
682
815
715
747
770
810
812
845
839
819
818
850
798
853
851
790
818
781
816
804
822
843
800
773
781
806
761
807
772
843
843
941
1022
1082
1165
1202
1217
1222
1224
1192
1030
1023
951
811
813
727
678
703
660
651
634
656
647
616
628
655
631
628
659
676
617
645
611
565
611
598
591
615
589
585
603
662
627
575
680
576
572
602
605
610
618
635
626
592
586
612
590
559
604
618
587
570
528
560
517
478
464
460
438
397
412
410
372
367
381
371
377
356
355
335
376
369
358
361
394
352
358
358
369
382
357
380
356
342
329
338
347
342
369
365
359
356
384
380
342
348
350
379
343
315
389
349
341
352
375
366
365
351
363
306
333
329
348
298
304
352
303
333
353
405
408
460
542
564
637
709
780
832
981
1105
1126
1244
1455
1492
1470
1606
1621
1664
1657
1559
1607
1476
1467
1299
1165
1142
1036
903
822
680
534
493
386
339
295
261
244
235
214
216
219
193
181
231
214
259
207
234
260
248
274
277
278
276
272
279
290
245
278
262
237
214
217
217
211
224
201
178
187
196
182
217
222
251
256
296
344
421
396
476
523
656
641
740
810
893
988
1083
1136
1146
1258
1214
1346
1383
1368
1387
1367
1222
1278
1165
1087
978
937
827
779
663
573
525
455
437
323
279
222
208
183
165
143
149
126
139
126
103
115
113
124
103
98
121
110
98
116
106
92
85
102
86
104
92
103
95
94
75
101
86
73
89
82
84
98
97
101
86
83
103
99
105
84
90
100
86
95
99
105
89
88
74
71
101
81
89
72
80
75
74
77
83
72
81
68
90
88
82
83
100
71
97
82
82
76
95
84
88
89
86
93
102
93
91
83
120
101
87
102
93
117
109
135
124
112
128
125
130
118
162
156
136
155
159
185
171
179
164
184
141
136
140
144
139
113
122
153
147
122
122
109
125
95
107
136
127
129
119
125
133
127
131
129
134
134
125
120
107
123
113
111
113
94
104
107
96
85
83
81
75
95
75
90
88
66
63
53
67
73
61
59
43
66
55
55
43
66
40
48
41
46
44
53
39
37
44
51
50
38
36
40
46
39
30
29
30
31
33
41
26
20
37
39
29
37
35
36
32
34
35
29
23
27
21
30
23
25
18
26
36
25
17
21
23
23
19
28
25
20
21
19
29
23
23
16
18
14
25
26
17
21
16
10
16
18
14
14
20
21
14
17
11
6
15
20
19
17
32
23
20
19
20
26
27
24
27
27
34
33
45
38
41
43
59
62
76
76
68
75
93
115
105
122
119
152
141
114
148
151
172
182
175
179
194
183
199
175
180
196
173
179
164
159
172
164
150
147
131
128
114
104
104
90
89
81
62
62
51
53
61
34
38
25
24
23
17
27
21
28
15
18
19
17
12
7
19
20
17
14
10
11
9
13
17
12
18
9
9
13
17
15
12
16
7
13
20
13
8
9
12
10
11
10
8
11
12
10
9
10
7
11
8
11
11
12
13
14
10
11
14
11
15
12
10
13
9
7
13
15
5
12
8
15
15
18
16
9
18
22
15
9
15
12
10
16
16
11
10
9
5
10
10
14
16
14
10
12
16
8
18
14
20
16
12
14
13
12
9
23
24
19
16
12
17
15
20
21
14
24
20
23
20
16
23
22
20
21
25
16
31
16
25
25
22
14
19
21
25
16
30
22
24
31
16
26
4
21
5
20
21
17
17
13
17
22
21
14
23
10
13
14
11
15
9
10
14
9
11
11
10
8
12
13
11
6
10
6
8
7
9
7
8
15
6
9
9
2
15
8
9
3
12
8
11
5
8
8
7
6
8
6
11
7
9
6
10
5
7
4
10
7
5
9
9
10
5
3
10
8
12
9
9
4
8
4
4
15
14
14
10
8
7
14
20
12
13
9
14
11
12
8
11
15
16
10
7
12
14
15
15
17
12
14
16
15
10
13
16
8
16
17
12
10
6
13
10
4
12
11
5
10
5
8
9
13
6
8
9
8
8
9
7
9
9
4
12
6
8
11
4
9
7
8
3
14
5
8
7
4
11
11
3
6
11
8
5
6
5
11
8
10
8
9
6
6
5
3
7
5
8
12
7
7
8
4
5
7
9
4
10
12
6
6
7
8
8
6
6
7
5
11
4
7
6
2
3
11
9
6
3
9
4
9
15
11
5
2
8
6
5
10
6
6
9
7
5
7
10
11
3
12
9
7
9
11
8
15
8
10
10
11
19
17
11
11
11
15
8
16
20
8
11
12
11
12
9
14
